date,region,category,channel,team,revenue,cost,profit,volume,conversion_rate,customer_acquisition,churn_rate,sla_breach,backlog,customer_satisfaction
2024-03-31,South,C,Retail,Team3,105866.02826682168,74262.58474332959,31603.443523492097,946,0.14586127494366452,191,0.04363186433924951,14,139,3.9531457674145614
2024-03-31,East,A,Online,Team1,134312.13882610638,86996.21976842562,47315.91905768076,960,0.10848355725060094,62,0.0669431290434964,22,80,4.459983972026724
2024-03-31,East,A,Online,Team2,127041.87336130637,92966.36341950124,34075.509941805125,1180,0.13356336051890494,181,0.06005560313381508,15,147,4.4909706752096
2024-03-31,East,A,Online,Team3,131112.18248320004,94751.51383874167,36360.668644458376,1143,0.10078084921921965,138,0.03970287367310486,10,125,4.292781347148303
2024-03-31,East,A,Retail,Team1,139478.5340665581,95475.26578332439,44003.2682832337,1404,0.11140855358357715,98,0.052741213309728405,12,93,3.519067174160143
2024-03-31,East,A,Retail,Team2,126657.56639036784,88202.60610138824,38454.96028897959,802,0.11796545654858168,121,0.051144907108173085,15,77,3.5333346855483665
2024-03-31,East,A,Retail,Team3,134160.39709409836,87363.52986573255,46796.86722836581,811,0.09042942991791363,97,0.05481034215363993,21,149,4.290276620631478
2024-03-31,East,B,Online,Team1,105399.86537758377,74593.43056037159,30806.434817212183,1226,0.08127628078734532,156,0.020453772498688527,24,64,3.816526985549189
2024-03-31,East,B,Online,Team2,104877.34333747215,77510.1440385282,27367.199298943946,1123,0.14541052187638598,68,0.02608524970695299,38,117,3.83380953803666
2024-03-31,East,B,Online,Team3,97057.04446424541,69925.12471933007,27131.919744915343,1090,0.12066524372839585,155,0.05662002699865511,27,51,3.854411200953594
2024-03-31,East,B,Retail,Team1,96482.05341392115,63874.2420237499,32607.81139017125,1144,0.11657367283612828,56,0.06086707123789897,19,88,4.182712398767178
2024-03-31,East,B,Retail,Team2,98993.16178024393,67819.90161879135,31173.260161452577,1097,0.1442426742419964,133,0.04901273880319548,16,103,4.21529450480314
2024-03-31,East,B,Retail,Team3,103598.90967071269,62833.9694628981,40764.94020781459,1161,0.08786130410878534,190,0.05609670920877988,31,70,4.64946840235293
2024-03-31,East,C,Online,Team1,98490.04156096623,68120.3563843139,30369.685176652332,1177,0.10525407633774199,121,0.06619668201510073,26,75,3.8323384971520538
2024-03-31,East,C,Online,Team2,98685.49541224526,63682.64578755287,35002.84962469239,1463,0.1375830022959575,109,0.06028548017183687,34,67,4.496652975760528
2024-03-31,East,C,Online,Team3,100775.9987909685,62778.163573681646,37997.835217286854,1360,0.13158116214609275,168,0.05212148611055965,31,97,3.905953321863435
2024-03-31,East,C,Retail,Team1,96362.47831129702,61145.55069848669,35216.92761281033,1254,0.11826881888998489,187,0.03541303085874289,22,106,4.14579691651692
2024-03-31,East,C,Retail,Team2,97981.62716015134,65082.33054905511,32899.29661109624,966,0.13071617959790327,73,0.027703657367247513,28,117,4.4416404622673635
2024-03-31,East,C,Retail,Team3,110195.58402722033,75677.70303331589,34517.880993904444,966,0.13408359092145677,85,0.025139494975785832,10,85,3.749427522134366
2024-03-31,West,A,Online,Team1,127096.10358581657,83025.45924027967,44070.6443455369,1360,0.13823041792759955,54,0.024195896342566046,30,57,4.644102813829896
2024-03-31,West,A,Online,Team2,129043.50687619731,90024.82886294881,39018.6780132485,1180,0.1119801051416258,135,0.06016921731189141,32,93,4.360390946804192
2024-03-31,West,A,Online,Team3,140962.86193418852,94414.22433481702,46548.637599371505,1063,0.12063325047016722,85,0.07769994415728879,38,80,4.481289165923102
2024-03-31,West,A,Retail,Team1,134695.09504683022,84261.43834095665,50433.65670587357,1417,0.08676735147527037,170,0.0693083866340652,21,66,3.8911090408592317
2024-03-31,West,A,Retail,Team2,132499.90550327787,87102.64769969444,45397.25780358343,1078,0.10795211410665156,153,0.02120158135554947,29,114,4.594643282689347
2024-03-31,West,A,Retail,Team3,134518.05985393966,91222.57436757398,43295.48548636568,1205,0.08623871024812116,81,0.02766280901811409,25,125,4.516636513971502
2024-03-31,West,B,Online,Team1,96647.02830882199,63209.1340204838,33437.89428833819,1140,0.10424252380123025,124,0.06951716649397381,39,72,4.725103124832903
2024-03-31,West,B,Online,Team2,97551.26949106716,71310.0267012781,26241.24278978906,1061,0.14435743812500923,192,0.07952948088939876,14,61,4.709773779037091
2024-03-31,West,B,Online,Team3,102409.14679273783,67292.38408579945,35116.762706938374,1015,0.11727368347915983,183,0.028476682956530348,16,101,4.564355505296551
2024-03-31,West,B,Retail,Team1,101505.55173404429,65814.08809157148,35691.46364247281,1474,0.09214671604905561,179,0.03341686606977867,23,69,4.2449538576101045
2024-03-31,West,B,Retail,Team2,102616.1513645733,68948.1169867139,33668.03437785941,1088,0.1445930033359376,63,0.02835188147705179,25,103,4.578132126683669
2024-03-31,West,B,Retail,Team3,105547.30908714928,68355.57393337996,37191.73515376932,1282,0.10790641194406192,74,0.05997841315010238,11,57,4.121704229962494
2024-03-31,West,C,Online,Team1,94093.71214540259,57584.863407007215,36508.848738395376,811,0.1476075512807254,145,0.05565744503370648,23,69,4.071365195222783
2024-03-31,West,C,Online,Team2,102180.55087665064,62927.86187290123,39252.68900374941,1189,0.08002327542843427,92,0.05717527729386977,37,72,3.6976323090672425
2024-03-31,West,C,Online,Team3,98556.66622518528,73841.60586910819,24715.060356077098,1052,0.12336484259853114,132,0.030239885512999904,30,122,4.517504852967393
2024-03-31,West,C,Retail,Team1,101686.71521898778,65059.985216516405,36626.73000247138,1062,0.12845129391858923,146,0.05056532768898738,16,89,4.558161350357825
2024-03-31,West,C,Retail,Team2,94328.5068680777,65424.778522636756,28903.728345440948,923,0.1393611119674581,112,0.06752561802563259,39,148,3.9780871561404765
2024-03-31,West,C,Retail,Team3,106562.17624629583,70556.89089945087,36005.28534684496,1325,0.09238210016006981,135,0.07782933652894106,32,51,3.6739448571633355
2024-04-30,North,A,Online,Team1,140747.2048821205,96738.68335456312,44008.52152755739,1270,0.08959767940102993,182,0.03291211232103425,30,139,3.813561894879404
2024-04-30,North,A,Online,Team2,131979.8391105993,98507.25264115239,33472.58646944692,1137,0.08452316758908603,188,0.04726264007359765,29,104,3.694009111335229
2024-04-30,North,A,Online,Team3,137561.72527210822,99264.93839940656,38296.78687270166,1235,0.1401695662152862,91,0.06710099263022341,22,113,4.522974402131883
2024-04-30,North,A,Retail,Team1,127708.52155811977,82667.13518665408,45041.38637146569,928,0.13662184231454297,97,0.03528023732276307,19,107,3.82897596264102
2024-04-30,North,A,Retail,Team2,136840.99967485928,92274.32397420745,44566.67570065183,999,0.09588752860557549,194,0.0239991224336414,33,94,3.695219701062154
2024-04-30,North,A,Retail,Team3,136443.3412479357,96958.69385177396,39484.64739616173,1248,0.11102911612105328,57,0.022500374036143057,34,136,4.431220404481487
2024-04-30,North,B,Online,Team1,98987.53633394177,63795.520794417804,35192.01553952396,1450,0.1479524970369469,184,0.06703056060606043,28,107,3.6279143446274165
2024-04-30,North,B,Online,Team2,109494.05662423527,76541.31748155839,32952.73914267687,1151,0.08480989827627874,187,0.02125669766185477,25,141,4.668571071208106
2024-04-30,North,B,Online,Team3,99582.03099917539,74327.891255454,25254.13974372139,1262,0.09439810835368886,98,0.03532480908111317,13,127,3.590030598171618
2024-04-30,North,B,Retail,Team1,106547.66788653687,79268.6922934189,27278.975593117968,918,0.08293658564021454,163,0.039332930206677705,13,61,4.116636942878078
2024-04-30,North,B,Retail,Team2,102816.11847152276,75882.87868490312,26933.23978661964,1087,0.12315498088265583,60,0.02262413755279817,26,89,4.278091048389675
2024-04-30,North,B,Retail,Team3,97923.93298427392,60149.94767729101,37773.98530698291,1287,0.11024538180609372,173,0.04331916791779082,27,71,3.8559286997683384
2024-04-30,North,C,Online,Team1,104052.85016979232,70173.98881715653,33878.861352635795,912,0.1252067568858644,171,0.06895681633811704,32,88,4.600468640297361
2024-04-30,North,C,Online,Team2,105562.49776110759,77888.12567915673,27674.37208195086,1329,0.12452495346108775,198,0.07870383672803576,23,56,3.734772977627891
2024-04-30,North,C,Online,Team3,102265.00608901464,72912.70977741171,29352.296311602928,1144,0.14561716465479832,78,0.06367683060384459,11,78,4.3908874209506354
2024-04-30,North,C,Retail,Team1,101177.66368739886,62100.89047934776,39076.7732080511,1361,0.09494579564174703,137,0.04054301816201279,31,92,4.485640514399498
2024-04-30,North,C,Retail,Team2,106300.0529655856,65469.097832698855,40830.95513288674,822,0.12822197114350634,88,0.054630366997253,34,57,4.100024716745727
2024-04-30,North,C,Retail,Team3,110176.23513236268,66259.95949045295,43916.27564190973,928,0.1319198443059051,52,0.07950859708096181,17,148,4.021942610619675
2024-04-30,South,A,Online,Team1,138797.38275097642,94835.08037572821,43962.30237524821,1101,0.12311898151821253,115,0.04132307412114436,22,58,4.220494468371622
2024-04-30,South,A,Online,Team2,144642.89202210307,86899.19917731256,57743.69284479051,1401,0.13879747861975278,61,0.06474402696387392,23,83,4.486279307144306
2024-04-30,South,A,Online,Team3,147331.83430497805,107006.45647244492,40325.37783253314,869,0.14136555332797404,150,0.02748284341468343,24,53,4.438692219663558
2024-04-30,South,A,Retail,Team1,145620.16590232553,106729.29602738508,38890.86987494046,1026,0.08964760294114647,103,0.06173708878980841,30,123,4.305466138697793
2024-04-30,South,A,Retail,Team2,147532.74295488506,90577.5203972665,56955.22255761856,918,0.14119837294271664,63,0.06340428593673718,14,129,3.793070382102802
2024-04-30,South,A,Retail,Team3,138835.0109750453,97939.98063649378,40895.030338551514,1335,0.12735275560584536,131,0.056128738643148865,37,109,3.918740405497941
2024-04-30,South,B,Online,Team1,104038.28580062576,73275.44927602267,30762.836524603088,875,0.13494278839780272,166,0.06731689788034438,28,97,3.9855013749874253
2024-04-30,South,B,Online,Team2,110929.42191542164,68593.93059114786,42335.49132427378,912,0.11038135563217127,195,0.04228532011238274,26,141,4.456362048510947
2024-04-30,South,B,Online,Team3,103879.06587835398,72240.266083839,31638.799794514984,846,0.08828353336463711,96,0.07038813713813703,20,58,4.735406578809769
2024-04-30,South,B,Retail,Team1,118270.46283167096,74562.48441677184,43707.97841489912,1299,0.10535648091566019,99,0.02991764665821047,20,143,4.581206156778506
2024-04-30,South,B,Retail,Team2,109704.43123455603,70738.38661259956,38966.04462195648,1225,0.13969096139129977,118,0.07051601400750852,14,133,4.543436302734423
2024-04-30,South,B,Retail,Team3,100157.80317218576,66978.33070600701,33179.47246617875,1060,0.12942133053648172,139,0.02483609082542748,16,88,4.14539949806189
2024-04-30,South,C,Online,Team1,117306.29607273937,83853.70006012644,33452.59601261292,981,0.09576565915879429,157,0.028121244936661134,29,73,4.113678564456098
2024-04-30,South,C,Online,Team2,106714.51871706865,64243.24945462917,42471.269262439484,1207,0.0839938304805878,135,0.03570234102415436,12,104,4.678130954677347
2024-04-30,South,C,Online,Team3,104798.59284671437,74816.736104775,29981.856741939366,1417,0.1391352605400215,119,0.023921969453863115,22,149,3.5436976802382674
2024-04-30,South,C,Retail,Team1,104385.84905136585,63612.52560659078,40773.323444775066,1049,0.11933949932267647,70,0.051945240936513024,10,140,3.9515463241364954
2024-04-30,South,C,Retail,Team2,110235.38688903154,75403.78559744524,34831.601291586296,998,0.10754134925945141,169,0.035609467457723074,34,86,4.77568621764642
2024-04-30,South,C,Retail,Team3,109436.65528957706,69873.06197601496,39563.5933135621,930,0.13076090092857803,98,0.047835949201300174,34,134,4.2910854545054065
2024-04-30,East,A,Online,Team1,129857.90087738307,80860.82988051178,48997.07099687129,1289,0.0862188171561295,135,0.05367336729695149,26,73,3.6491995334299827
2024-04-30,East,A,Online,Team2,132323.67577879227,96466.73235336144,35856.94342543083,842,0.08473678533300011,135,0.052930319403203516,11,119,3.793991167066923
2024-04-30,East,A,Online,Team3,132716.78907234478,82436.2298164353,50280.55925590948,821,0.13949827600364634,115,0.025853750614357983,25,100,4.34626550729624
2024-04-30,East,A,Retail,Team1,139651.45265458082,95216.4245257652,44435.028128815626,1143,0.13508790944423665,87,0.06838421703397037,19,148,3.567543550820549
2024-04-30,East,A,Retail,Team2,130757.57568051976,83527.04041687664,47230.53526364312,1331,0.11813934313591609,117,0.0654050903413181,31,64,3.7663456563959263
2024-04-30,East,A,Retail,Team3,136912.38604719742,100175.3032098875,36737.08283730992,1427,0.1409404897532205,174,0.047074360650859286,35,77,4.503616219202987
2024-04-30,East,B,Online,Team1,107415.5488857358,73129.07172836502,34286.477157370784,1026,0.08738315899696414,72,0.06932618963601353,27,92,4.508295406202926
2024-04-30,East,B,Online,Team2,102610.814014936,76411.34859223619,26199.46542269981,1303,0.09307063070411291,57,0.03722827748507453,37,90,4.250871375645505
2024-04-30,East,B,Online,Team3,108940.72867353492,71835.03397787873,37105.69469565619,1037,0.11731202070722979,91,0.04685617641921302,15,61,3.715844607441054
2024-04-30,East,B,Retail,Team1,105683.71811506231,73135.34920730317,32548.36890775914,1058,0.14280304386752332,156,0.07901128836291332,10,141,3.762620368923237
2024-04-30,East,B,Retail,Team2,98224.38710325323,65422.206946418,32802.18015683523,1165,0.08584248594925684,81,0.02705863928955951,20,95,3.9155668821727083
2024-04-30,East,B,Retail,Team3,105117.9953279673,78655.84330034642,26462.15202762089,908,0.14888772233255484,70,0.06351113288164345,11,53,4.79620160420616
2024-04-30,East,C,Online,Team1,104949.43409736197,64434.184994584495,40515.249102777474,995,0.13035475356584109,175,0.04274162757314584,12,110,3.937892652419434
2024-04-30,East,C,Online,Team2,99138.1510784285,63891.90795656844,35246.24312186007,1285,0.1178555628489881,109,0.0388610067910249,20,115,4.568127967023613
2024-04-30,East,C,Online,Team3,92390.72550495702,62283.532286229536,30107.193218727487,930,0.14158753397661866,79,0.030425695588144626,30,77,4.573771676520506
2024-04-30,East,C,Retail,Team1,99960.89006452783,61485.505827776025,38475.38423675181,1474,0.08993803928326957,90,0.06438027804360583,27,107,4.2979106444604085
2024-04-30,East,C,Retail,Team2,112719.38446554301,80110.8352706869,32608.54919485611,1419,0.11299010171787152,64,0.03523849247432148,10,133,4.4610831557142046
2024-04-30,East,C,Retail,Team3,94885.44376274414,58444.83700622092,36440.606756523215,1282,0.12804290376802682,96,0.030492886230557563,18,69,3.795333424130569
2024-04-30,West,A,Online,Team1,131354.02379757268,91479.18313547569,39874.84066209699,1315,0.14064705599759394,96,0.03831864060180388,30,148,4.492101878636556
2024-04-30,West,A,Online,Team2,137787.6562040747,91111.52981975717,46676.12638431754,1453,0.14325254910427565,194,0.06596388659211816,12,126,4.668501604634321
2024-04-30,West,A,Online,Team3,138196.2861249992,82921.6770928536,55274.6090321456,1242,0.08776926284494367,169,0.042770174202483115,23,149,3.99609552182736
2024-04-30,West,A,Retail,Team1,135630.8887291637,83999.91303552862,51630.97569363509,1458,0.14837602299574615,127,0.048744203786201076,26,74,4.047877254053022
2024-04-30,West,A,Retail,Team2,135841.21323892672,101326.19533012046,34515.01790880626,1225,0.12895207625883426,77,0.02108039333602727,16,127,4.44467228969142
2024-04-30,West,A,Retail,Team3,130417.90103538698,84212.49035100636,46205.41068438062,1174,0.11728731207330884,68,0.07236523037396768,23,87,3.6563213944651785
2024-04-30,West,B,Online,Team1,102400.63726288563,62148.84471485361,40251.79254803203,1472,0.11281375758251541,138,0.06947208848522193,30,148,3.7942569426439317
2024-04-30,West,B,Online,Team2,101906.89644420634,72306.70564006823,29600.19080413811,840,0.08336999851848474,117,0.07263436742973202,11,135,4.659993247581548
2024-04-30,West,B,Online,Team3,106671.52337780749,64557.663551828824,42113.85982597867,834,0.0987443672841834,99,0.05440096073811308,30,118,3.8279994247912286
2024-04-30,West,B,Retail,Team1,99753.34344039804,63147.237582622285,36606.10585777575,1483,0.08804530979416968,186,0.060152015776284706,26,147,4.642672570366948
2024-04-30,West,B,Retail,Team2,106266.41586624768,70620.84624755896,35645.56961868872,1131,0.14374736056045978,96,0.028251426489020924,28,75,3.7142720779507905
2024-04-30,West,B,Retail,Team3,116437.6718284848,72841.92719275488,43595.74463572992,1332,0.12419152871643921,69,0.06732813583432157,28,53,4.37935427103991
2024-04-30,West,C,Online,Team1,101186.31043257775,72653.04080642737,28533.269626150388,1378,0.12565569816818306,140,0.06461563497059358,10,121,4.324335240789231
2024-04-30,West,C,Online,Team2,100487.00269696883,61361.36648727177,39125.63620969706,1464,0.08020447228349534,110,0.048349601300390815,35,76,3.6820313268193128
2024-04-30,West,C,Online,Team3,101899.02686496021,64136.74103374914,37762.28583121107,1090,0.11132276989257205,133,0.03241955470630561,22,110,3.507157538908547
2024-04-30,West,C,Retail,Team1,92660.72636782004,55702.95904551961,36957.76732230043,989,0.13833219500311086,197,0.026481545247841482,35,88,4.543361383453757
2024-04-30,West,C,Retail,Team2,105400.73068111185,67880.52887059846,37520.20181051339,1181,0.09944754509472141,137,0.025225566007746288,18,66,3.647989911519582
2024-04-30,West,C,Retail,Team3,116654.33616611784,76033.36818257754,40620.96798354029,982,0.1411955767279623,190,0.060525212452825355,23,68,4.085776124678074
2024-05-31,North,A,Online,Team1,142602.84027770945,104433.5905603911,38169.24971731835,908,0.12255336498634925,94,0.06310575378912411,37,118,3.5020346367489146
2024-05-31,North,A,Online,Team2,131653.24856031965,91559.5953021244,40093.65325819525,1142,0.1302300487312116,133,0.06119539480955641,11,117,3.9989905479584733
2024-05-31,North,A,Online,Team3,124440.92299335348,76923.62321085935,47517.29978249413,1211,0.11847085597055004,162,0.024260459871995328,35,64,4.474805993767406
2024-05-31,North,A,Retail,Team1,131604.2334037879,87109.01303235228,44495.220371435615,904,0.12525150630872248,100,0.0556196474725123,19,63,4.326924860332404
2024-05-31,North,A,Retail,Team2,136233.62023622496,99594.24049921766,36639.3797370073,883,0.12465139648645437,166,0.07414719843715051,15,52,4.194157714312093
2024-05-31,North,A,Retail,Team3,138994.69300060972,86360.26168321502,52634.4313173947,880,0.12864176615731715,61,0.03770244245924938,10,104,4.250359852754916
2024-05-31,North,B,Online,Team1,94203.04886954628,66825.3841740275,27377.66469551879,1304,0.08471691883498658,70,0.06154956960015352,27,85,4.374856609112762
2024-05-31,North,B,Online,Team2,107663.24680364541,69045.21278152807,38618.03402211734,1433,0.12131998800672117,157,0.06790282043110114,12,116,4.614831038959669
2024-05-31,North,B,Online,Team3,103328.45629264726,66939.27619059905,36389.18010204821,1359,0.08086167921112529,106,0.02164521859835946,37,82,4.183556378535321
2024-05-31,North,B,Retail,Team1,108054.04136579891,73125.81107624756,34928.23028955136,1467,0.11013705369235452,105,0.06571440920794493,24,69,3.941699475296453
2024-05-31,North,B,Retail,Team2,92252.35846504067,55444.27247878998,36808.08598625069,1278,0.13542041814829425,188,0.038673049703803614,15,113,4.287513024288497
2024-05-31,North,B,Retail,Team3,105672.4960088906,69182.62699850752,36489.869010383074,1427,0.12061550631495205,114,0.026315551111820743,26,99,4.131266609557217
2024-05-31,North,C,Online,Team1,104027.46275121697,77459.12038729941,26568.34236391756,1465,0.08272972088024381,156,0.04327920559681217,19,100,3.530357725226642
2024-05-31,North,C,Online,Team2,101621.47368134401,72500.01548893319,29121.45819241082,1044,0.10024713403808581,171,0.02696833761203154,19,84,4.654924774001286
2024-05-31,North,C,Online,Team3,109865.6231879332,82135.75682294698,27729.86636498623,876,0.1224814139103851,175,0.04336891369414522,22,145,3.9425032355308574
2024-05-31,North,C,Retail,Team1,105848.21096099047,72104.98057235613,33743.23038863434,964,0.11345149136155697,190,0.05250228874460024,31,102,4.583744950518861
2024-05-31,North,C,Retail,Team2,94994.7113292363,60692.14335377696,34302.567975459344,1362,0.09240196476903059,134,0.0405468787300828,21,70,4.756342601626329
2024-05-31,North,C,Retail,Team3,101286.6310013299,69245.24581438389,32041.385186946005,1298,0.09156694353098223,73,0.07998282824935483,22,147,4.135567181330186
2024-05-31,South,A,Online,Team1,147059.3088100001,100795.42146412931,46263.8873458708,964,0.1311572620098266,57,0.02236757197345396,26,85,4.679025651485284
2024-05-31,South,A,Online,Team2,150097.32485574126,93038.70591013569,57058.61894560557,890,0.14366182276560693,60,0.041207644432806945,24,61,3.5493760322768093
2024-05-31,South,A,Online,Team3,147233.99454944892,89615.61358709715,57618.38096235177,983,0.09930372977759498,95,0.0220676755655,15,66,4.733845786016272
2024-05-31,South,A,Retail,Team1,153745.04801674638,104075.45979981625,49669.58821693013,1419,0.11383852051812027,145,0.049515866006343744,32,149,3.8715186221836313
2024-05-31,South,A,Retail,Team2,148798.9366589777,97906.88445401995,50892.052204957756,1298,0.12040953204631918,131,0.046607350182914245,24,53,4.54856614502416
2024-05-31,South,A,Retail,Team3,141973.65511019467,95331.40620525848,46642.24890493619,1310,0.0876484947216735,165,0.020190070914842106,26,146,4.6610172667540395
2024-05-31,South,B,Online,Team1,114967.78361140433,79786.3630010262,35181.42061037813,1086,0.13138208338125143,163,0.04861060809906903,38,135,4.439519045007697
2024-05-31,South,B,Online,Team2,97298.05682667861,68486.14307770948,28811.913748969135,1119,0.10095769118601769,84,0.032642297832032194,34,143,3.5115222706475095
2024-05-31,South,B,Online,Team3,109321.93330787295,65827.90605928407,43494.027248588885,864,0.10392476833157333,86,0.06442856791721115,14,62,4.47945629893406
2024-05-31,South,B,Retail,Team1,116283.08552312841,83181.75835875273,33101.327164375674,927,0.13664282197973215,50,0.07075528638066393,11,112,3.6151861281605826
2024-05-31,South,B,Retail,Team2,107898.7933527565,71335.28620481254,36563.507147943965,1213,0.08171489137873567,124,0.040929232038168756,12,63,4.550705773011988
2024-05-31,South,B,Retail,Team3,111879.860709597,83031.99707691689,28847.863632680106,1089,0.08042621237678874,132,0.05135459596020471,25,115,3.5999206978590124
2024-05-31,South,C,Online,Team1,119275.10611381584,84215.73585943396,35059.37025438188,987,0.09016375590192623,62,0.06001126526085607,37,83,3.8653058485813276
2024-05-31,South,C,Online,Team2,112015.42063412516,80709.62099987429,31305.79963425087,1431,0.10835718861692965,76,0.02132161527342902,16,102,4.594899970247132
2024-05-31,South,C,Online,Team3,104613.35979546931,63296.352755457425,41317.007040011886,1202,0.10504698588794842,106,0.06557668572198778,26,104,4.154009136013787
2024-05-31,South,C,Retail,Team1,113288.80441430057,75609.22690451215,37679.57750978842,809,0.13750023941498152,103,0.02430654837359078,27,63,4.102124531776744
2024-05-31,South,C,Retail,Team2,108165.06694932141,69603.73576891857,38561.331180402834,829,0.11641189246175257,108,0.06652076902418813,27,61,4.145704049663331
2024-05-31,South,C,Retail,Team3,106829.49405271537,68653.02505959039,38176.468993124974,1153,0.13052050869020254,154,0.064918714047572,24,106,3.500175100905831
2024-05-31,East,A,Online,Team1,132069.04983889216,84712.44756771026,47356.602271181895,1093,0.1427008708148321,137,0.07036030954136013,18,55,3.820871029962473
2024-05-31,East,A,Online,Team2,135276.8949068605,96200.21696513887,39076.677941721646,956,0.14516211604425658,170,0.04161403512802567,28,58,4.595525472808721
2024-05-31,East,A,Online,Team3,140337.10767669388,102976.67818903852,37360.42948765536,940,0.1095669165529014,161,0.07617926923814941,28,86,3.6508294857526202
2024-05-31,East,A,Retail,Team1,131881.39811510145,79965.46312149393,51915.934993607516,1431,0.12730934225250354,72,0.03525388302492173,20,62,3.7376494076539704
2024-05-31,East,A,Retail,Team2,131908.6327839934,92522.85653337785,39385.776250615556,1405,0.09882776221167702,133,0.06690943180069614,21,86,3.562641816111285
2024-05-31,East,A,Retail,Team3,133231.21341763393,87134.22212011613,46096.9912975178,1103,0.106958408393175,90,0.04855806386069936,25,67,4.324751388872558
2024-05-31,East,B,Online,Team1,102568.04063251612,70034.52533336992,32533.515299146195,899,0.13952436007839267,65,0.042269696887144506,15,124,4.449645269246427
2024-05-31,East,B,Online,Team2,105637.09885825493,73645.6403574581,31991.458500796827,899,0.1274469240217031,186,0.028196054219070357,16,85,4.46017669557203
2024-05-31,East,B,Online,Team3,109375.87967834229,72108.19639822187,37267.683280120415,1287,0.11277078989107213,114,0.07341290015817047,37,148,4.366926658716198
2024-05-31,East,B,Retail,Team1,97156.47728220165,70292.36295651083,26864.114325690825,853,0.11611033318986297,93,0.02599200926817069,19,95,3.8144555486203897
2024-05-31,East,B,Retail,Team2,104882.43655181312,63423.80151123764,41458.635040575486,1186,0.10830028230784083,66,0.07436395314118191,29,73,4.442313449109522
2024-05-31,East,B,Retail,Team3,104411.64943358544,76392.47560148253,28019.17383210291,1177,0.1163322596090684,114,0.03871183147501299,37,65,4.5047979264389495
2024-05-31,East,C,Online,Team1,106192.37869404863,65715.29860910839,40477.080084940244,1492,0.08534694614940191,183,0.04613045752833144,30,74,4.505084436094273
2024-05-31,East,C,Online,Team2,104098.08328846995,70546.65469617656,33551.42859229339,1437,0.11994547367166544,92,0.059780440768506554,22,56,4.643031649300299
2024-05-31,East,C,Online,Team3,106599.32426006134,77227.42274382424,29371.901516237107,1303,0.11205970313025,108,0.038174943729991556,12,78,3.7967059725418086
2024-05-31,East,C,Retail,Team1,113718.01524091585,72437.30053268395,41280.7147082319,1211,0.11313806170464388,173,0.0484285897038768,35,53,4.745126741284665
2024-05-31,East,C,Retail,Team2,104104.4324414798,77496.92736624736,26607.505075232446,1339,0.1343849607229058,66,0.03352287608040595,21,120,3.683043833560479
2024-05-31,East,C,Retail,Team3,105153.50452859342,72909.4490687163,32244.055459877112,1193,0.10206029273927873,132,0.02881776257529258,30,121,4.326741119312847
2024-05-31,West,A,Online,Team1,143102.70343284187,91440.58783450103,51662.11559834084,848,0.1463176674710513,151,0.03743027034028522,37,106,4.657183478614819
2024-05-31,West,A,Online,Team2,130124.52904086065,91888.503533875,38236.02550698565,1041,0.12830675907664904,163,0.02047049544631501,29,124,3.5579329704832827
2024-05-31,West,A,Online,Team3,126754.70775335553,90523.55352269624,36231.15423065929,1372,0.14643498374203906,95,0.02457435307841387,15,111,4.549055138149192
2024-05-31,West,A,Retail,Team1,131603.40004935223,88036.0590038466,43567.34104550563,1101,0.11029712015466285,52,0.029944986789209357,38,57,3.771941105030306
2024-05-31,West,A,Retail,Team2,133053.7778985067,99004.52397559115,34049.25392291555,1071,0.1245577052727348,97,0.044400444199914985,36,139,4.179301631751669
2024-05-31,West,A,Retail,Team3,138142.7663488536,87426.08402471697,50716.68232413662,1156,0.11058971199659345,68,0.03056572827983568,15,131,4.775531187790983
2024-05-31,West,B,Online,Team1,106743.54133992516,78582.97466789754,28160.56667202762,1153,0.1288817810059301,92,0.05128757832328831,11,83,4.484503269274771
2024-05-31,West,B,Online,Team2,101094.26977274992,63108.17023207305,37986.09954067687,807,0.13411623291882263,143,0.058436911012933246,16,130,3.7115096669511356
2024-05-31,West,B,Online,Team3,111420.58014267983,75190.43474159726,36230.14540108257,936,0.1384785481589488,85,0.04142176063820073,37,91,4.546179058586603
2024-05-31,West,B,Retail,Team1,105778.0667439283,64197.60889182986,41580.457852098436,969,0.1025168992761684,115,0.05088101702728634,25,140,3.829967401603703
2024-05-31,West,B,Retail,Team2,101213.59849818649,74310.66163590945,26902.93686227704,972,0.08829518365187061,58,0.02922842147849647,32,76,4.741301090950008
2024-05-31,West,B,Retail,Team3,96715.81065303339,65205.92318750962,31509.887465523767,1400,0.13327055464467744,116,0.0435474911737688,30,143,4.693954361789031
2024-05-31,West,C,Online,Team1,104502.60047254081,68299.57375812515,36203.02671441567,1073,0.14947096025623452,142,0.05384444173001106,36,131,4.353620395820239
2024-05-31,West,C,Online,Team2,106938.65826239971,68019.3855363255,38919.27272607421,857,0.1414148928543682,197,0.026108220976972213,19,108,3.7871086178519118
2024-05-31,West,C,Online,Team3,105069.51934100741,67493.6974826621,37575.82185834531,1379,0.12071356050924355,188,0.0537994785219828,30,148,3.924239960211583
2024-05-31,West,C,Retail,Team1,103052.93164509225,74811.16735279029,28241.76429230196,908,0.10471352741202117,96,0.07422545430650852,35,89,4.021224291214961
2024-05-31,West,C,Retail,Team2,107309.97783531653,78693.96016637808,28616.017668938453,1427,0.09431226202382982,185,0.031168153865200877,28,95,3.7691985519741116
